subj	itemID	cond	Acc
s23	i195	alt	1
s23	i198	new	1
s23	i199	new	1
s23	i202	alt	1
s23	i203	std	1
s23	i206	alt	1
s23	i208	std	1
s23	i210	std	1
s23	i212	new	1
s23	i214	std	1
s23	i215	new	1
s23	i217	new	0
s23	i220	std	1
s23	i221	std	1
s23	i224	std	1
s23	i226	alt	1
s23	i228	new	1
s23	i229	alt	1
s23	i232	new	1
s23	i233	std	1
s23	i235	new	1
s23	i237	alt	1
s23	i240	new	1
s24	i002	new	1
s24	i004	std	1
s24	i006	alt	1
s24	i008	alt	1
s24	i010	new	1
s24	i011	std	1
s24	i014	alt	1
s24	i016	alt	1
s24	i018	new	0
s24	i019	new	1
s24	i021	new	1
s24	i023	new	1
s24	i026	alt	1
s24	i027	alt	1
s24	i030	new	1
s24	i031	new	1
s24	i034	std	1
s24	i035	alt	1
s24	i038	std	1
s24	i040	new	1
s24	i041	new	1
s24	i044	new	1
s24	i045	std	1
s24	i048	alt	1
s24	i049	std	1
s24	i052	std	1
s24	i054	new	1
s24	i055	new	1
s24	i057	std	0
s24	i059	new	1
s24	i062	std	1
s24	i063	new	1
s24	i065	alt	0
s24	i068	new	0
s24	i070	std	1
s24	i072	alt	1
s24	i073	new	1
s24	i075	new	0
s24	i077	alt	0
s24	i080	new	1
s24	i081	std	1
s24	i083	new	1
s24	i085	std	1
s24	i087	std	1
s24	i090	std	1
s24	i092	alt	1
s24	i094	new	1
s24	i096	alt	1
s24	i097	alt	1
s24	i099	new	1
s24	i101	std	1
s24	i104	alt	1
s24	i105	alt	1
s24	i107	std	1
s24	i110	alt	1
s24	i112	std	1
s24	i113	alt	1
s24	i115	std	1
s24	i117	alt	1
s24	i120	alt	1
s24	i122	new	1
s24	i124	alt	1
s24	i126	alt	1
s24	i128	alt	1
s24	i130	std	1
s24	i131	std	1
s24	i133	new	0
s24	i136	alt	1
s24	i137	new	1
s24	i140	new	1
s24	i141	new	1
s24	i143	std	1
s24	i145	std	1
s24	i148	alt	1
s24	i149	alt	1
s24	i152	std	1
s24	i154	std	1
s24	i156	std	1
s24	i158	alt	0
s24	i160	alt	1
s24	i161	alt	1
s24	i164	alt	0
s24	i166	new	1
s24	i167	new	1
s24	i169	std	1
s24	i172	new	1
s24	i174	std	1
s24	i176	alt	0
s24	i178	std	0
s24	i180	std	1
s24	i182	new	1
s24	i183	new	1
s24	i186	std	1
s24	i187	alt	1
s24	i189	std	0
s24	i191	new	1
s24	i193	new	1
s24	i196	new	1
s24	i198	std	1
s24	i199	std	1
s24	i201	new	1
s24	i204	alt	1
s24	i205	new	0
s24	i207	alt	1
s24	i209	alt	1
s24	i212	std	1
s24	i213	alt	1
s24	i215	std	0
s24	i217	std	1
s24	i219	alt	1
s24	i222	alt	1
s24	i223	alt	1
s24	i225	new	1
s24	i228	std	1
s24	i230	new	1
s24	i232	std	0
s24	i234	alt	1
s24	i235	std	1
s24	i238	new	1
s24	i240	std	1
s25	i001	std	1
s25	i004	alt	0
s25	i006	new	1
s25	i008	new	1
s25	i009	std	1
s25	i011	alt	0
s25	i014	new	1
s25	i016	new	1
s25	i017	std	1
s25	i020	std	1
s25	i022	std	1
s25	i024	std	1
s25	i026	new	1
s25	i027	new	1
s25	i029	std	1
s25	i032	std	1
s25	i034	alt	1
s25	i035	new	0
s25	i038	alt	1
s25	i039	std	1
s25	i042	std	1
s25	i043	std	1
s25	i045	alt	1
s25	i048	new	1
s25	i049	alt	1
s25	i052	alt	1
s25	i053	std	1
s25	i056	std	1
s25	i057	alt	1
s25	i060	std	1
s25	i062	alt	1
s25	i064	std	0
s25	i065	new	0
s25	i067	std	1
s25	i070	alt	1
s25	i072	new	1
s25	i074	std	1
s25	i076	std	1
s25	i077	new	1
s25	i079	std	1
s25	i081	alt	1
s25	i084	std	1
s25	i085	alt	0
s25	i087	alt	1
s25	i090	alt	1
s25	i092	new	1
s25	i093	std	1
s25	i096	new	0
s25	i097	new	1
s25	i100	std	1
s25	i101	alt	1
s25	i104	new	1
s25	i105	new	1
s25	i107	alt	1
s25	i110	new	0
s25	i112	alt	1
s25	i113	new	1
s25	i115	alt	1
s25	i117	new	1
s25	i120	new	1
s25	i121	std	1
s25	i124	new	0
s25	i126	new	1
s25	i128	new	1
s25	i130	alt	1
s25	i131	alt	1
s25	i134	std	1
s25	i136	new	1
s25	i138	std	1
s25	i139	std	1
s25	i142	std	1
s25	i143	alt	1
s25	i145	alt	1
s25	i148	new	0
s25	i149	new	1
s25	i152	alt	1
s25	i154	alt	1
s25	i156	alt	1
s25	i158	new	1
s25	i160	new	0
s25	i161	new	1
s25	i164	new	1
s25	i165	std	1
s25	i168	std	1
s25	i169	alt	1
s25	i171	std	0
s25	i174	alt	1
s25	i176	new	1
s25	i178	alt	0
s25	i180	alt	0
s25	i181	std	1
s25	i184	std	1
s25	i186	alt	1
s25	i187	new	1
s25	i189	alt	1
s25	i192	std	1
s25	i194	std	1
s25	i195	std	1
s25	i198	alt	1
s25	i199	alt	0
s25	i202	std	1
s25	i204	new	1
s25	i206	std	1
s25	i207	new	0
s25	i209	new	1
s25	i212	alt	1
s25	i213	new	1
s25	i215	alt	0
s25	i217	alt	1
s25	i219	new	1
s25	i222	new	1
s25	i223	new	1
s25	i226	std	1
s25	i228	alt	1
s25	i229	std	1
s25	i232	alt	1
s25	i234	new	1
s25	i235	alt	1
s25	i237	std	1
s25	i240	alt	1
s26	i002	alt	1
s26	i003	new	1
s26	i006	std	1
s26	i008	std	1
s26	i010	alt	1
s26	i012	new	1
s26	i014	std	1
s26	i016	std	1
s26	i018	alt	1
s26	i019	alt	1
s26	i021	alt	1
s26	i023	alt	1
s26	i026	std	1
s26	i027	std	1
s26	i030	alt	1
s26	i031	alt	1
s26	i033	new	1
s26	i035	std	1
s26	i037	new	1
s26	i040	alt	1
s26	i041	alt	1
s26	i044	alt	1
s26	i046	new	1
s26	i048	std	1
s26	i050	new	1
s26	i051	new	1
s26	i054	alt	1
s26	i055	alt	1
s26	i058	new	1
s26	i059	alt	1
s26	i061	new	1
s26	i063	alt	1
s26	i065	std	1
s26	i068	alt	0
s26	i069	new	1
s26	i072	std	1
s26	i073	alt	1
s26	i075	alt	1
s26	i077	std	1
s26	i080	alt	1
s26	i082	new	1
s26	i083	alt	1
s26	i086	new	1
s26	i088	new	0
s26	i089	new	1
s26	i092	std	1
s26	i094	alt	1
s26	i096	std	1
s26	i097	std	1
s26	i099	alt	1
s26	i102	new	1
s26	i104	std	1
s26	i105	std	1
s26	i108	new	1
s26	i110	std	1
s26	i111	new	1
s26	i113	std	0
s26	i116	new	1
s26	i117	std	1
s26	i120	std	1
s26	i122	alt	1
s26	i124	std	1
s26	i126	std	1
s26	i128	std	1
s26	i129	new	1
s26	i132	new	1
s26	i133	alt	0
s26	i136	std	1
s26	i137	alt	1
s26	i140	alt	0
s26	i141	alt	1
s26	i144	new	1
s26	i146	new	1
s26	i148	std	1
s26	i149	std	1
s26	i151	new	1
s26	i153	new	1
s26	i155	new	1
s26	i158	std	1
s26	i160	std	1
s26	i161	std	1
s26	i164	std	1
s26	i166	alt	1
s26	i167	alt	1
s26	i170	new	1
s26	i172	alt	1
s26	i173	new	1
s26	i176	std	1
s26	i177	new	1
s26	i179	new	1
s26	i182	alt	1
s26	i183	alt	1
s26	i185	new	1
s26	i187	std	1
s26	i190	new	1
s26	i191	alt	1
s26	i193	alt	1
s26	i196	alt	1
s26	i197	new	1
s26	i200	new	1
s26	i201	alt	1
s26	i204	std	1
s26	i205	alt	1
s26	i207	std	1
s26	i209	std	1
s26	i211	new	1
s26	i213	std	1
s26	i216	new	1
s26	i218	new	0
s26	i219	std	1
s26	i222	std	1
s26	i223	std	1
s26	i225	alt	1
s26	i227	new	1
s26	i230	alt	0
s26	i231	new	1
s26	i234	std	1
s26	i236	new	1
s26	i238	alt	1
s26	i239	new	1
s27	i001	new	1
s27	i003	std	1
s27	i005	alt	1
s27	i007	alt	1
s27	i009	new	1
s27	i012	std	1
s27	i013	alt	1
s27	i015	alt	1
s27	i017	new	1
s27	i020	new	0
s27	i022	new	0
s27	i024	new	1
s27	i025	alt	0
s27	i028	alt	1
s27	i029	new	1
s27	i032	new	1
s27	i033	std	1
s27	i036	alt	1
s27	i037	std	1
s27	i039	new	0
s27	i042	new	1
s27	i043	new	1
s27	i046	std	1
s27	i047	alt	1
s27	i050	std	1
s27	i051	std	1
s27	i053	new	1
s27	i056	new	1
s27	i058	std	1
s27	i060	new	1
s27	i061	std	1
s27	i064	new	1
s27	i066	alt	1
s27	i067	new	1
s27	i069	std	1
s27	i071	alt	1
s27	i074	new	1
s27	i076	new	1
s27	i078	alt	1
s27	i079	new	1
s27	i082	std	1
s27	i084	new	0
s27	i086	std	1
s27	i088	std	1
s27	i089	std	1
s27	i091	alt	1
s27	i093	new	1
s27	i095	alt	1
s27	i098	alt	1
s27	i100	new	1
s27	i102	std	1
s27	i103	alt	1
s27	i106	alt	1
s27	i108	std	1
s27	i109	alt	1
s27	i111	std	1
s27	i114	alt	1
s27	i116	std	1
s27	i118	alt	1
s27	i119	alt	1
s27	i121	new	1
s27	i123	alt	1
s27	i125	alt	0
s27	i127	alt	1
s27	i129	std	1
s27	i132	std	1
s27	i134	new	1
s27	i135	alt	1
s27	i138	new	1
s27	i139	new	0
s27	i142	new	1
s27	i144	std	1
s27	i146	std	1
s27	i147	alt	1
s27	i150	alt	1
s27	i151	std	0
s27	i153	std	1
s27	i155	std	1
s27	i157	alt	1
s27	i159	alt	1
s27	i162	alt	1
s27	i163	alt	0
s27	i165	new	1
s27	i168	new	1
s27	i170	std	1
s27	i171	new	0
s27	i173	std	1
s27	i175	alt	1
s27	i177	std	1
s27	i179	std	1
s27	i181	new	1
s27	i184	new	1
s27	i185	std	1
s27	i188	alt	0
s27	i190	std	1
s27	i192	new	1
s27	i194	new	1
s27	i195	new	1
s27	i197	std	1
s27	i200	std	1
s27	i202	new	0
s27	i203	alt	0
s27	i206	new	1
s27	i208	alt	1
s27	i210	alt	1
s27	i211	std	1
s27	i214	alt	1
s27	i216	std	0
s27	i218	std	1
s27	i220	alt	1
s27	i221	alt	0
s27	i224	alt	1
s27	i226	new	1
s27	i227	std	1
s27	i229	new	1
s27	i231	std	1
s27	i233	alt	1
s27	i236	std	1
s27	i237	new	1
s27	i239	std	1
s28	i002	std	1
s28	i003	alt	1
s28	i005	new	1
s28	i007	new	1
s28	i010	std	1
s28	i012	alt	1
s28	i013	new	1
s28	i015	new	1
s28	i018	std	1
s28	i019	std	1
s28	i021	std	0
s28	i023	std	1
s28	i025	new	1
s28	i028	new	1
s28	i030	std	1
s28	i031	std	1
s28	i033	alt	1
s28	i036	new	1
s28	i037	alt	1
s28	i040	std	1
s28	i041	std	1
s28	i044	std	1
s28	i046	alt	1
s28	i047	new	1
s28	i050	alt	1
s28	i051	alt	1
s28	i054	std	1
s28	i055	std	1
s28	i058	alt	1
s28	i059	std	1
s28	i061	alt	1
s28	i063	std	1
s28	i066	new	1
s28	i068	std	1
s28	i069	alt	1
s28	i071	new	1
s28	i073	std	1
s28	i075	std	1
s28	i078	new	1
s28	i080	std	1
s28	i082	alt	1
s28	i083	std	1
s28	i086	alt	1
s28	i088	alt	1
s28	i089	alt	1
s28	i091	new	1
s28	i094	std	1
s28	i095	new	1
s28	i098	new	1
s28	i099	std	1
s28	i102	alt	1
s28	i103	new	1
s28	i106	new	1
s28	i108	alt	1
s28	i109	new	1
s28	i111	alt	1
s28	i114	new	1
s28	i116	alt	1
s28	i118	new	1
s28	i119	new	1
s28	i122	std	1
s28	i123	new	1
s28	i125	new	1
s28	i127	new	1
s28	i129	alt	1
s28	i132	alt	1
s28	i133	std	1
s28	i135	new	0
s28	i137	std	1
s28	i140	std	1
s28	i141	std	1
s28	i144	alt	1
s28	i146	alt	1
s28	i147	new	1
s28	i150	new	1
s28	i151	alt	1
s28	i153	alt	1
s28	i155	alt	1
s28	i157	new	1
s28	i159	new	1
s28	i162	new	1
s28	i163	new	1
s28	i166	std	1
s28	i167	std	1
s28	i170	alt	1
s28	i172	std	1
s28	i173	alt	0
s28	i175	new	1
s28	i177	alt	1
s28	i179	alt	1
s28	i182	std	1
s28	i183	std	1
s28	i185	alt	1
s28	i188	new	1
s28	i190	alt	1
s28	i191	std	1
s28	i193	std	1
s28	i196	std	1
s28	i197	alt	1
s28	i200	alt	1
s28	i201	std	1
s28	i203	new	1
s28	i205	std	1
s28	i208	new	1
s28	i210	new	0
s28	i211	alt	1
s28	i214	new	1
s28	i216	alt	1
s28	i218	alt	0
s28	i220	new	1
s28	i221	new	1
s28	i224	new	1
s28	i225	std	1
s28	i227	alt	1
s28	i230	std	1
s28	i231	alt	1
s28	i233	new	1
s28	i236	alt	1
s28	i238	std	1
s28	i239	alt	1
s29	i001	alt	1
s29	i004	new	1
s29	i005	std	1
s29	i007	std	1
s29	i009	alt	1
s29	i011	new	1
s29	i013	std	1
s29	i015	std	1
s29	i017	alt	1
s29	i020	alt	0
s29	i022	alt	1
s29	i024	alt	1
s29	i025	std	1
s29	i028	std	1
s29	i029	alt	1
s29	i032	alt	1
s29	i034	new	1
s29	i036	std	1
s29	i038	new	1
s29	i039	alt	1
s29	i042	alt	1
s29	i043	alt	1
s29	i045	new	1
s29	i047	std	1
s29	i049	new	1
s29	i052	new	1
s29	i053	alt	1
s29	i056	alt	1
s29	i057	new	1
s29	i060	alt	1
s29	i062	new	1
s29	i064	alt	1
s29	i066	std	1
s29	i067	alt	1
s29	i070	new	1
s29	i071	std	1
s29	i074	alt	1
s29	i076	alt	1
s29	i078	std	1
s29	i079	alt	1
s29	i081	new	1
s29	i084	alt	1
s29	i085	new	1
s29	i087	new	1
s29	i090	new	1
s29	i091	std	1
s29	i093	alt	1
s29	i095	std	1
s29	i098	std	1
s29	i100	alt	1
s29	i101	new	.
s29	i103	std	1
s29	i106	std	1
s29	i107	new	1
s29	i109	std	1
s29	i112	new	1
s29	i114	std	1
s29	i115	new	1
s29	i118	std	1
s29	i119	std	1
s29	i121	alt	1
s29	i123	std	1
s29	i125	std	.
s29	i127	std	1
s29	i130	new	0
s29	i131	new	1
s29	i134	alt	1
s29	i135	std	1
s29	i138	alt	1
s29	i139	alt	1
s29	i142	alt	1
s29	i143	new	1
s29	i145	new	1
s29	i147	std	1
s29	i150	std	1
s29	i152	new	1
s29	i154	new	1
s29	i156	new	0
s29	i157	std	1
s29	i159	std	1
s29	i162	std	1
s29	i163	std	1
s29	i165	alt	1
s29	i168	alt	1
s29	i169	new	1
s29	i171	alt	.
s29	i174	new	1
s29	i175	std	1
s29	i178	new	1
s29	i180	new	0
s29	i181	alt	1
s29	i184	alt	0
s29	i186	new	1
s29	i188	std	1
s29	i189	new	0
s29	i192	alt	1
s29	i194	alt	1
s29	i195	alt	1
s29	i198	new	1
s29	i199	new	1
s29	i202	alt	1
s29	i203	std	1
s29	i206	alt	1
s29	i208	std	1
s29	i210	std	1
s29	i212	new	1
s29	i214	std	1
s29	i215	new	0
s29	i217	new	1
s29	i220	std	1
s29	i221	std	1
s29	i224	std	1
s29	i226	alt	1
s29	i228	new	1
s29	i229	alt	1
s29	i232	new	0
s29	i233	std	1
s29	i235	new	1
s29	i237	alt	1
s29	i240	new	1
s30	i002	new	1
s30	i004	std	1
s30	i006	alt	1
s30	i008	alt	1
s30	i010	new	1
s30	i011	std	1
s30	i014	alt	1
s30	i016	alt	1
s30	i018	new	1
s30	i019	new	1
s30	i021	new	0
s30	i023	new	1
s30	i026	alt	1
s30	i027	alt	1
s30	i030	new	1
s30	i031	new	1
s30	i034	std	1
s30	i035	alt	0
s30	i038	std	1
s30	i040	new	1
s30	i041	new	1
s30	i044	new	1
s30	i045	std	1
s30	i048	alt	1
s30	i049	std	1
s30	i052	std	1
s30	i054	new	1
s30	i055	new	1
s30	i057	std	1
s30	i059	new	1
s30	i062	std	1
s30	i063	new	1
s30	i065	alt	0
s30	i068	new	0
s30	i070	std	1
s30	i072	alt	1
s30	i073	new	1
s30	i075	new	1
s30	i077	alt	1
s30	i080	new	1
s30	i081	std	1
s30	i083	new	1
s30	i085	std	1
s30	i087	std	1
s30	i090	std	1
s30	i092	alt	1
s30	i094	new	1
s30	i096	alt	1
s30	i097	alt	1
s30	i099	new	1
s30	i101	std	1
s30	i104	alt	1
s30	i105	alt	1
s30	i107	std	1
s30	i110	alt	1
s30	i112	std	1
s30	i113	alt	1
s30	i115	std	1
s30	i117	alt	1
s30	i120	alt	1
s30	i122	new	1
s30	i124	alt	1
s30	i126	alt	1
s30	i128	alt	1
s30	i130	std	1
s30	i131	std	1
s30	i133	new	0
s30	i136	alt	1
s30	i137	new	0
s30	i140	new	1
s30	i141	new	1
s30	i143	std	1
s30	i145	std	1
s30	i148	alt	0
s30	i149	alt	1
s30	i152	std	1
s30	i154	std	1
s30	i156	std	1
s30	i158	alt	1
s30	i160	alt	1
s30	i161	alt	1
s30	i164	alt	1
s30	i166	new	1
s30	i167	new	1
s30	i169	std	1
s30	i172	new	1
s30	i174	std	1
s30	i176	alt	0
s30	i178	std	0
s30	i180	std	1
s30	i182	new	1
s30	i183	new	1
s30	i186	std	1
s30	i187	alt	1
s30	i189	std	0
s30	i191	new	1
s30	i193	new	1
s30	i196	new	1
s30	i198	std	1
s30	i199	std	1
s30	i201	new	1
s30	i204	alt	1
s30	i205	new	0
s30	i207	alt	1
s30	i209	alt	1
s30	i212	std	1
s30	i213	alt	1
s30	i215	std	0
s30	i217	std	1
s30	i219	alt	1
s30	i222	alt	1
s30	i223	alt	1
s30	i225	new	1
s30	i228	std	1
s30	i230	new	1
s30	i232	std	1
s30	i234	alt	1
s30	i235	std	1
s30	i238	new	1
s30	i240	std	1
