subj	itemID	cond	Acc
S22	i015	RC	1
S22	i016	RD	1
S22	i017	RC	1
S22	i018	RD	1
S22	i019	RD	1
S22	i020	UC	1
S22	i021	RC	1
S22	i022	UC	1
S22	i023	RD	1
S22	i024	UD	1
S22	i025	UC	1
S22	i026	RD	1
S22	i027	RD	1
S22	i028	UC	1
S22	i029	RC	1
S22	i030	UD	1
S22	i031	RD	1
S22	i032	RD	1
S22	i033	UC	1
S22	i034	UD	1
S22	i035	UD	1
S22	i036	UD	1
S22	i037	UD	1
S22	i038	UD	1
S22	i039	UD	1
S22	i040	RC	1
S22	i041	UC	1
S22	i042	RC	1
S22	i043	RC	1
S22	i044	UD	1
S22	i045	UC	1
S22	i046	UD	1
S22	i047	RD	1
S22	i048	RC	1
S22	i049	UD	1
S22	i050	UD	1
S22	i051	RC	1
S22	i052	RC	1
S22	i053	UD	1
S22	i054	UC	1
S22	i055	UC	1
S22	i056	UD	1
S22	i057	RD	1
S22	i058	RC	1
S22	i059	RC	1
S22	i060	UD	1
S22	i061	UD	1
S22	i062	UC	1
S22	i063	RC	1
S22	i064	UD	1
S22	i065	RD	1
S22	i066	UC	1
S22	i067	RC	1
S22	i068	RD	1
S22	i069	RC	1
S22	i070	RD	1
S22	i071	RC	1
S22	i072	UC	0
S22	i073	RD	1
S22	i074	RC	1
S22	i075	RC	1
S22	i076	RC	1
S22	i077	RD	1
S22	i078	UC	1
S22	i079	RC	1
S22	i080	RD	1
S22	i081	RC	1
S22	i082	RC	1
S22	i083	UD	1
S22	i084	UC	1
S22	i085	RC	1
S22	i086	UC	1
S22	i087	RC	1
S22	i088	RC	1
S22	i089	UD	1
S22	i090	RD	1
S22	i091	UD	1
S22	i092	RD	1
S22	i093	UC	1
S22	i094	UD	1
S22	i095	RD	1
S22	i096	UC	1
S22	i097	UC	1
S22	i098	UD	1
S22	i099	UD	1
S22	i100	UD	1
S22	i101	UC	1
S22	i102	RD	1
S22	i103	RD	1
S22	i104	RD	1
S22	i105	RD	1
S22	i106	UD	1
S22	i107	UC	1
S22	i108	UC	1
S22	i109	UC	1
S22	i110	RD	1
S22	i111	RC	1
S22	i112	UC	1
S22	i113	UC	1
S22	i114	UC	1
S22	i115	UD	1
S22	i116	UD	1
S22	i117	UC	0
S22	i118	UD	1
S22	i119	RC	1
S22	i120	RD	0
S23	i001	RC	1
S23	i002	UC	1
S23	i003	UD	1
S23	i004	UC	1
S23	i005	UC	1
S23	i006	UD	1
S23	i007	UC	1
S23	i008	RC	1
S23	i009	RD	1
S23	i010	RC	1
S23	i011	UD	1
S23	i012	UC	1
S23	i013	RC	1
S23	i014	RD	1
S23	i015	UD	1
S23	i016	UC	1
S23	i017	UD	1
S23	i018	UC	1
S23	i019	UC	1
S23	i020	RC	1
S23	i021	UD	1
S23	i022	RC	1
S23	i023	UC	1
S23	i024	RD	1
S23	i025	RC	1
S23	i026	UC	1
S23	i027	UC	1
S23	i028	RC	1
S23	i029	UD	1
S23	i030	RD	1
S23	i031	UC	1
S23	i032	UC	1
S23	i033	RC	1
S23	i034	RD	1
S23	i035	RD	1
S23	i036	RD	1
S23	i037	RD	1
S23	i038	RD	1
S23	i039	RD	1
S23	i040	UD	1
S23	i041	RC	1
S23	i042	UD	1
S23	i043	UD	1
S23	i044	RD	1
S23	i045	RC	1
S23	i046	RD	1
S23	i047	UC	1
S23	i048	UD	1
S23	i049	RD	1
S23	i050	RD	1
S23	i051	UD	0
S23	i052	UD	1
S23	i053	RD	1
S23	i054	RC	1
S23	i055	RC	1
S23	i056	RD	1
S23	i057	UC	1
S23	i058	UD	1
S23	i059	UD	1
S23	i060	RD	1
S23	i061	RD	1
S23	i062	RC	1
S23	i063	UD	1
S23	i064	RD	1
S23	i065	UC	1
S23	i066	RC	1
S23	i067	UD	1
S23	i068	UC	1
S23	i069	UD	1
S23	i070	UC	1
S23	i071	UD	1
S23	i072	RC	0
S23	i073	UC	0
S23	i074	UD	1
S23	i075	UD	1
S23	i076	UD	1
S23	i077	UC	1
S23	i078	RC	1
S23	i079	UD	0
S23	i080	UC	1
S23	i081	UD	1
S23	i082	UD	1
S23	i083	RD	1
S23	i084	RC	1
S23	i085	UD	1
S23	i086	RC	1
S23	i087	UD	1
S23	i088	UD	1
S23	i089	RD	1
S23	i090	UC	1
S23	i091	RD	1
S23	i092	UC	1
S23	i093	RC	1
S23	i094	RD	1
S23	i095	UC	1
S23	i096	RC	1
S23	i097	RC	1
S23	i098	RD	1
S23	i099	RD	1
S23	i100	RD	1
S23	i101	RC	1
S23	i102	UC	1
S23	i103	UC	1
S23	i104	UC	1
S23	i105	UC	0
S23	i106	RD	1
S23	i107	RC	1
S23	i108	RC	1
S23	i109	RC	1
S23	i110	UC	1
S23	i111	UD	1
S23	i112	RC	1
S23	i113	RC	1
S23	i114	RC	1
S23	i115	RD	1
S23	i116	RD	1
S23	i117	RC	1
S23	i118	RD	1
S23	i119	UD	0
S23	i120	UC	1
S24	i001	UD	0
S24	i002	RC	1
S24	i003	RD	1
S24	i004	RC	1
S24	i005	RC	1
S24	i006	RD	1
S24	i007	RC	1
S24	i008	UD	1
S24	i009	UC	1
S24	i010	UD	1
S24	i011	RD	1
S24	i012	RC	1
S24	i013	UD	1
S24	i014	UC	1
S24	i015	RD	1
S24	i016	RC	1
S24	i017	RD	1
S24	i018	RC	1
S24	i019	RC	1
S24	i020	UD	1
S24	i021	RD	1
S24	i022	UD	1
S24	i023	RC	1
S24	i024	UC	1
S24	i025	UD	1
S24	i026	RC	1
S24	i027	RC	1
S24	i028	UD	1
S24	i029	RD	1
S24	i030	UC	1
S24	i031	RC	1
S24	i032	RC	1
S24	i033	UD	1
S24	i034	UC	1
S24	i035	UC	1
S24	i036	UC	1
S24	i037	UC	1
S24	i038	UC	1
S24	i039	UC	1
S24	i040	RD	1
S24	i041	UD	1
S24	i042	RD	1
S24	i043	RD	1
S24	i044	UC	1
S24	i045	UD	1
S24	i046	UC	1
S24	i047	RC	1
S24	i048	RD	1
S24	i049	UC	1
S24	i050	UC	1
S24	i051	RD	1
S24	i052	RD	1
S24	i053	UC	1
S24	i054	UD	1
S24	i055	UD	1
S24	i056	UC	1
S24	i057	RC	1
S24	i058	RD	1
S24	i059	RD	1
S24	i060	UC	1
S24	i061	UC	1
S24	i062	UD	1
S24	i063	RD	1
S24	i064	UC	1
S24	i065	RC	1
S24	i066	UD	1
S24	i067	RD	1
S24	i068	RC	1
S24	i069	RD	1
S24	i070	RC	1
S24	i071	RD	1
S24	i072	UD	1
S24	i073	RC	1
S24	i074	RD	1
S24	i075	RD	1
S24	i076	RD	1
S24	i077	RC	0
S24	i078	UD	1
S24	i079	RD	0
S24	i080	RC	1
S24	i081	RD	1
S24	i082	RD	1
S24	i083	UC	1
S24	i084	UD	1
S24	i085	RD	1
S24	i086	UD	1
S24	i087	RD	1
S24	i088	RD	1
S24	i089	UC	1
S24	i090	RC	1
S24	i091	UC	1
S24	i092	RC	1
S24	i093	UD	1
S24	i094	UC	1
S24	i095	RC	1
S24	i096	UD	1
S24	i097	UD	1
S24	i098	UC	1
S24	i099	UC	1
S24	i100	UC	1
S24	i101	UD	1
S24	i102	RC	1
S24	i103	RC	1
S24	i104	RC	1
S24	i105	RC	1
S24	i106	UC	1
S24	i107	UD	1
S24	i108	UD	1
S24	i109	UD	1
S24	i110	RC	1
S24	i111	RD	1
S24	i112	UD	0
S24	i113	UD	1
S24	i114	UD	1
S24	i115	UC	1
S24	i116	UC	1
S24	i117	UD	1
S24	i118	UC	1
S24	i119	RD	1
S24	i120	RC	1
S25	i001	UD	0
S25	i002	RD	1
S25	i003	UC	1
S25	i004	RD	1
S25	i005	RD	1
S25	i006	UC	1
S25	i007	RD	1
S25	i008	UD	1
S25	i009	RC	1
S25	i010	UD	1
S25	i011	UC	1
S25	i012	RD	0
S25	i013	UD	1
S25	i014	RC	1
S25	i015	UC	1
S25	i016	RD	1
S25	i017	UC	1
S25	i018	RD	1
S25	i019	RD	1
S25	i020	UD	1
S25	i021	UC	1
S25	i022	UD	1
S25	i023	RD	1
S25	i024	RC	1
S25	i025	UD	1
S25	i026	RD	1
S25	i027	RD	1
S25	i028	UD	1
S25	i029	UC	1
S25	i030	RC	1
S25	i031	RD	1
S25	i032	RD	1
S25	i033	UD	1
S25	i034	RC	1
S25	i035	RC	1
S25	i036	RC	1
S25	i037	RC	1
S25	i038	RC	1
S25	i039	RC	0
S25	i040	UC	1
S25	i041	UD	1
S25	i042	UC	1
S25	i043	UC	1
S25	i044	RC	1
S25	i045	UD	1
S25	i046	RC	1
S25	i047	RD	1
S25	i048	UC	1
S25	i049	RC	1
S25	i050	RC	1
S25	i051	UC	1
S25	i052	UC	1
S25	i053	RC	1
S25	i054	UD	1
S25	i055	UD	1
S25	i056	RC	1
S25	i057	RD	1
S25	i058	UC	1
S25	i059	UC	1
S25	i060	RC	1
S25	i061	RC	1
S25	i062	UD	1
S25	i063	UC	1
S25	i064	RC	1
S25	i065	RD	1
S25	i066	UD	1
S25	i067	UC	1
S25	i068	RD	1
S25	i069	UC	1
S25	i070	RD	1
S25	i071	UC	1
S25	i072	UD	0
S25	i073	RD	1
S25	i074	UC	1
S25	i075	UC	1
S25	i076	UC	1
S25	i077	RD	1
S25	i078	UD	1
S25	i079	UC	1
S25	i080	RD	1
S25	i081	UC	1
S25	i082	UC	1
S25	i083	RC	0
S25	i084	UD	1
S25	i085	UC	1
S25	i086	UD	1
S25	i087	UC	1
S25	i088	UC	1
S25	i089	RC	1
S25	i090	RD	1
S25	i091	RC	1
S25	i092	RD	1
S25	i093	UD	1
S25	i094	RC	1
S25	i095	RD	1
S25	i096	UD	1
S25	i097	UD	1
S25	i098	RC	1
S25	i099	RC	1
S25	i100	RC	1
S25	i101	UD	1
S25	i102	RD	1
S25	i103	RD	1
S25	i104	RD	1
S25	i105	RD	1
S25	i106	RC	1
S25	i107	UD	1
S25	i108	UD	1
S25	i109	UD	1
S25	i110	RD	1
S25	i111	UC	1
S25	i112	UD	0
S25	i113	UD	1
S25	i114	UD	1
S25	i115	RC	1
S25	i116	RC	1
S25	i117	UD	1
S25	i118	RC	1
S25	i119	UC	1
S25	i120	RD	1
S26	i001	RD	1
S26	i002	UC	1
S26	i003	RC	1
S26	i004	UC	1
S26	i005	UC	1
S26	i006	RC	1
S26	i007	UC	1
S26	i008	RD	1
S26	i009	UD	1
S26	i010	RD	1
S26	i011	RC	1
S26	i012	UC	1
S26	i013	RD	1
S26	i014	UD	1
S26	i015	RC	1
S26	i016	UC	1
S26	i017	RC	1
S26	i018	UC	1
S26	i019	UC	1
S26	i020	RD	1
S26	i021	RC	1
S26	i022	RD	1
S26	i023	UC	1
S26	i024	UD	1
S26	i025	RD	1
S26	i026	UC	1
S26	i027	UC	1
S26	i028	RD	1
S26	i029	RC	1
S26	i030	UD	1
S26	i031	UC	1
S26	i032	UC	1
S26	i033	RD	1
S26	i034	UD	1
S26	i035	UD	1
S26	i036	UD	1
S26	i037	UD	1
S26	i038	UD	0
S26	i039	UD	1
S26	i040	RC	1
S26	i041	RD	1
S26	i042	RC	1
S26	i043	RC	1
S26	i044	UD	1
S26	i045	RD	1
S26	i046	UD	1
S26	i047	UC	0
S26	i048	RC	1
S26	i049	UD	1
S26	i050	UD	1
S26	i051	RC	1
S26	i052	RC	1
S26	i053	UD	1
S26	i054	RD	1
S26	i055	RD	0
S26	i056	UD	1
S26	i057	UC	1
S26	i058	RC	1
S26	i059	RC	1
S26	i060	UD	1
S26	i061	UD	1
S26	i062	RD	1
S26	i063	RC	1
S26	i064	UD	1
S26	i065	UC	1
S26	i066	RD	1
S26	i067	RC	1
S26	i068	UC	1
S26	i069	RC	1
S26	i070	UC	1
S26	i071	RC	1
S26	i072	RD	0
S26	i073	UC	1
S26	i074	RC	1
S26	i075	RC	1
S26	i076	RC	1
S26	i077	UC	1
S26	i078	RD	1
S26	i079	RC	1
S26	i080	UC	1
S26	i081	RC	1
S26	i082	RC	1
S26	i083	UD	1
S26	i084	RD	1
S26	i085	RC	1
S26	i086	RD	1
S26	i087	RC	1
S26	i088	RC	1
S26	i089	UD	1
S26	i090	UC	1
S26	i091	UD	1
S26	i092	UC	1
S26	i093	RD	1
S26	i094	UD	1
S26	i095	UC	1
S26	i096	RD	1
S26	i097	RD	1
S26	i098	UD	1
S26	i099	UD	1
S26	i100	UD	1
S26	i101	RD	1
S26	i102	UC	1
S26	i103	UC	1
S26	i104	UC	1
S26	i105	UC	1
S26	i106	UD	1
S26	i107	RD	1
S26	i108	RD	1
S26	i109	RD	0
S26	i110	UC	1
S26	i111	RC	1
S26	i112	RD	1
S26	i113	RD	1
S26	i114	RD	1
S26	i115	UD	0
S26	i116	UD	0
S26	i117	RD	1
S26	i118	UD	1
S26	i119	RC	1
S26	i120	UC	1
S27	i001	UC	0
S27	i002	RC	1
S27	i003	UD	1
S27	i004	RC	1
S27	i005	RC	1
S27	i006	UD	1
S27	i007	RC	1
S27	i008	UC	1
S27	i009	RD	1
S27	i010	UC	1
S27	i011	UD	1
S27	i012	RC	1
S27	i013	UC	1
S27	i014	RD	1
S27	i015	UD	1
S27	i016	RC	1
S27	i017	UD	1
S27	i018	RC	1
S27	i019	RC	1
S27	i020	UC	1
S27	i021	UD	1
S27	i022	UC	0
S27	i023	RC	1
S27	i024	RD	1
S27	i025	UC	1
S27	i026	RC	1
S27	i027	RC	1
S27	i028	UC	1
S27	i029	UD	1
S27	i030	RD	1
S27	i031	RC	1
S27	i032	RC	1
S27	i033	UC	1
S27	i034	RD	1
S27	i035	RD	1
S27	i036	RD	1
S27	i037	RD	1
S27	i038	RD	1
S27	i039	RD	1
S27	i040	UD	0
S27	i041	UC	1
S27	i042	UD	1
S27	i043	UD	1
S27	i044	RD	1
S27	i045	UC	1
S27	i046	RD	1
S27	i047	RC	1
S27	i048	UD	1
S27	i049	RD	1
S27	i050	RD	1
S27	i051	UD	1
S27	i052	UD	1
S27	i053	RD	1
S27	i054	UC	1
S27	i055	UC	1
S27	i056	RD	1
S27	i057	RC	1
S27	i058	UD	1
S27	i059	UD	1
S27	i060	RD	1
S27	i061	RD	1
S27	i062	UC	1
S27	i063	UD	1
S27	i064	RD	1
S27	i065	RC	1
S27	i066	UC	1
S27	i067	UD	1
S27	i068	RC	1
S27	i069	UD	1
S27	i070	RC	1
S27	i071	UD	1
S27	i072	UC	1
S27	i073	RC	1
S27	i074	UD	1
S27	i075	UD	1
S27	i076	UD	1
S27	i077	RC	1
S27	i078	UC	1
S27	i079	UD	1
S27	i080	RC	1
S27	i081	UD	1
S27	i082	UD	1
S27	i083	RD	1
S27	i084	UC	1
S27	i085	UD	1
S27	i086	UC	1
S27	i087	UD	1
S27	i088	UD	1
S27	i089	RD	1
S27	i090	RC	1
S27	i091	RD	1
S27	i092	RC	1
S27	i093	UC	1
S27	i094	RD	0
S27	i095	RC	1
S27	i096	UC	1
S27	i097	UC	1
S27	i098	RD	0
S27	i099	RD	1
S27	i100	RD	1
S27	i101	UC	1
S27	i102	RC	1
S27	i103	RC	1
S27	i104	RC	1
S27	i105	RC	1
S27	i106	RD	1
S27	i107	UC	1
S27	i108	UC	1
S27	i109	UC	1
S27	i110	RC	1
S27	i111	UD	1
S27	i112	UC	0
S27	i113	UC	1
S27	i114	UC	1
S27	i115	RD	1
S27	i116	RD	1
S27	i117	UC	1
S27	i118	RD	1
S27	i119	UD	1
S27	i120	RC	1
S28	i001	RC	1
S28	i002	UD	1
S28	i003	RD	1
S28	i004	UD	1
S28	i005	UD	1
S28	i006	RD	1
S28	i007	UD	1
S28	i008	RC	1
S28	i009	UC	1
S28	i010	RC	1
S28	i011	RD	1
S28	i012	UD	1
S28	i013	RC	1
S28	i014	UC	1
S28	i015	RD	1
S28	i016	UD	1
S28	i017	RD	1
S28	i018	UD	1
S28	i019	UD	1
S28	i020	RC	1
S28	i021	RD	1
S28	i022	RC	1
S28	i023	UD	1
S28	i024	UC	1
S28	i025	RC	1
S28	i026	UD	1
S28	i027	UD	1
S28	i028	RC	1
S28	i029	RD	1
S28	i030	UC	1
S28	i031	UD	1
S28	i032	UD	1
S28	i033	RC	1
S28	i034	UC	1
S28	i035	UC	1
S28	i036	UC	1
S28	i037	UC	0
S28	i038	UC	1
S28	i039	UC	1
S28	i040	RD	1
S28	i041	RC	1
S28	i042	RD	1
S28	i043	RD	1
S28	i044	UC	0
S28	i045	RC	1
S28	i046	UC	1
S28	i047	UD	1
S28	i048	RD	1
S28	i049	UC	1
S28	i050	UC	1
S28	i051	RD	1
S28	i052	RD	1
S28	i053	UC	1
S28	i054	RC	1
S28	i055	RC	1
S28	i056	UC	1
S28	i057	UD	1
S28	i058	RD	1
S28	i059	RD	1
S28	i060	UC	1
S28	i061	UC	1
S28	i062	RC	1
S28	i063	RD	1
S28	i064	UC	1
S28	i065	UD	1
S28	i066	RC	1
S28	i067	RD	1
S28	i068	UD	1
S28	i069	RD	1
S28	i070	UD	1
S28	i071	RD	1
S28	i072	RC	0
S28	i073	UD	1
S28	i074	RD	1
S28	i075	RD	1
S28	i076	RD	1
S28	i077	UD	1
S28	i078	RC	1
S28	i079	RD	1
S28	i080	UD	1
S28	i081	RD	1
S28	i082	RD	1
S28	i083	UC	1
S28	i084	RC	1
S28	i085	RD	1
S28	i086	RC	1
S28	i087	RD	1
S28	i088	RD	1
S28	i089	UC	1
S28	i090	UD	1
S28	i091	UC	1
S28	i092	UD	1
S28	i093	RC	1
S28	i094	UC	1
S28	i095	UD	1
S28	i096	RC	1
S28	i097	RC	1
S28	i098	UC	1
S28	i099	UC	1
S28	i100	UC	1
S28	i101	RC	1
S28	i102	UD	1
S28	i103	UD	1
S28	i104	UD	1
S28	i105	UD	1
S28	i106	UC	1
S28	i107	RC	1
S28	i108	RC	1
S28	i109	RC	1
S28	i110	UD	1
S28	i111	RD	1
S28	i112	RC	1
S28	i113	RC	1
S28	i114	RC	1
S28	i115	UC	1
S28	i116	UC	1
S28	i117	RC	1
S28	i118	UC	1
S28	i119	RD	1
S28	i120	UD	1
S29	i001	RD	1
S29	i002	UD	1
S29	i003	UC	1
S29	i004	UD	1
S29	i005	UD	1
S29	i006	UC	1
S29	i007	UD	1
S29	i008	RD	1
S29	i009	RC	1
S29	i010	RD	1
S29	i011	UC	1
S29	i012	UD	1
S29	i013	RD	1
S29	i014	RC	1
S29	i015	UC	1
S29	i016	UD	1
S29	i017	UC	1
S29	i018	UD	1
S29	i019	UD	1
S29	i020	RD	1
S29	i021	UC	1
S29	i022	RD	1
S29	i023	UD	1
S29	i024	RC	1
S29	i025	RD	1
S29	i026	UD	1
S29	i027	UD	1
S29	i028	RD	1
S29	i029	UC	1
S29	i030	RC	1
S29	i031	UD	1
S29	i032	UD	1
S29	i033	RD	1
S29	i034	RC	1
S29	i035	RC	1
S29	i036	RC	1
S29	i037	RC	1
S29	i038	RC	1
S29	i039	RC	1
S29	i040	UC	1
S29	i041	RD	1
S29	i042	UC	1
S29	i043	UC	1
S29	i044	RC	1
S29	i045	RD	1
S29	i046	RC	1
S29	i047	UD	1
S29	i048	UC	1
S29	i049	RC	1
S29	i050	RC	1
S29	i051	UC	1
S29	i052	UC	1
S29	i053	RC	1
S29	i054	RD	1
S29	i055	RD	1
S29	i056	RC	1
S29	i057	UD	1
S29	i058	UC	1
S29	i059	UC	1
S29	i060	RC	1
S29	i061	RC	1
S29	i062	RD	1
S29	i063	UC	1
S29	i064	RC	1
S29	i065	UD	1
S29	i066	RD	1
S29	i067	UC	1
S29	i068	UD	1
S29	i069	UC	1
S29	i070	UD	1
S29	i071	UC	1
S29	i072	RD	1
S29	i073	UD	1
S29	i074	UC	1
S29	i075	UC	1
S29	i076	UC	1
S29	i077	UD	1
S29	i078	RD	1
S29	i079	UC	1
S29	i080	UD	1
S29	i081	UC	1
S29	i082	UC	1
S29	i083	RC	1
S29	i084	RD	1
S29	i085	UC	1
S29	i086	RD	1
S29	i087	UC	1
S29	i088	UC	1
S29	i089	RC	1
S29	i090	UD	1
S29	i091	RC	1
S29	i092	UD	1
S29	i093	RD	1
S29	i094	RC	0
S29	i095	UD	1
S29	i096	RD	1
S29	i097	RD	1
S29	i098	RC	1
S29	i099	RC	1
S29	i100	RC	1
S29	i101	RD	1
S29	i102	UD	1
S29	i103	UD	1
S29	i104	UD	1
S29	i105	UD	1
S29	i106	RC	1
S29	i107	RD	1
S29	i108	RD	1
S29	i109	RD	1
S29	i110	UD	1
S29	i111	UC	1
S29	i112	RD	1
S29	i113	RD	1
S29	i114	RD	1
S29	i115	RC	1
S29	i116	RC	1
S29	i117	RD	1
S29	i118	RC	0
S29	i119	UC	1
S29	i120	UD	1
S30	i001	UC	1
S30	i002	RD	1
S30	i003	RC	1
S30	i004	RD	1
S30	i005	RD	1
S30	i006	RC	1
S30	i007	RD	1
S30	i008	UC	1
S30	i009	UD	1
S30	i010	UC	1
S30	i011	RC	1
S30	i012	RD	1
S30	i013	UC	1
S30	i014	UD	1
S30	i015	RC	1
S30	i016	RD	1
S30	i017	RC	1
S30	i018	RD	1
S30	i019	RD	1
S30	i020	UC	1
S30	i021	RC	1
S30	i022	UC	1
S30	i023	RD	1
S30	i024	UD	1
S30	i025	UC	1
S30	i026	RD	1
S30	i027	RD	1
S30	i028	UC	1
S30	i029	RC	1
S30	i030	UD	1
S30	i031	RD	1
S30	i032	RD	1
S30	i033	UC	1
S30	i034	UD	1
S30	i035	UD	1
S30	i036	UD	1
S30	i037	UD	1
S30	i038	UD	1
S30	i039	UD	1
S30	i040	RC	1
S30	i041	UC	1
S30	i042	RC	1
S30	i043	RC	1
S30	i044	UD	1
S30	i045	UC	1
S30	i046	UD	1
S30	i047	RD	1
S30	i048	RC	1
S30	i049	UD	1
S30	i050	UD	1
S30	i051	RC	1
S30	i052	RC	1
S30	i053	UD	1
S30	i054	UC	1
S30	i055	UC	1
S30	i056	UD	1
S30	i057	RD	1
S30	i058	RC	1
S30	i059	RC	1
S30	i060	UD	1
S30	i061	UD	1
S30	i062	UC	1
S30	i063	RC	1
S30	i064	UD	1
S30	i065	RD	1
S30	i066	UC	1
S30	i067	RC	1
S30	i068	RD	1
S30	i069	RC	1
S30	i070	RD	1
S30	i071	RC	1
S30	i072	UC	1
S30	i073	RD	1
S30	i074	RC	1
S30	i075	RC	1
S30	i076	RC	1
S30	i077	RD	1
S30	i078	UC	1
S30	i079	RC	1
S30	i080	RD	1
S30	i081	RC	1
S30	i082	RC	1
S30	i083	UD	1
S30	i084	UC	1
S30	i085	RC	1
S30	i086	UC	1
S30	i087	RC	1
S30	i088	RC	1
S30	i089	UD	1
S30	i090	RD	1
S30	i091	UD	1
S30	i092	RD	1
S30	i093	UC	1
S30	i094	UD	1
S30	i095	RD	1
S30	i096	UC	1
S30	i097	UC	1
S30	i098	UD	1
S30	i099	UD	1
S30	i100	UD	1
S30	i101	UC	1
S30	i102	RD	1
S30	i103	RD	1
S30	i104	RD	1
S30	i105	RD	1
S30	i106	UD	1
S30	i107	UC	1
S30	i108	UC	1
S30	i109	UC	1
S30	i110	RD	1
S30	i111	RC	1
S30	i112	UC	0
S30	i113	UC	1
S30	i114	UC	1
S30	i115	UD	1
S30	i116	UD	1
S30	i117	UC	1
S30	i118	UD	1
S30	i119	RC	1
S30	i120	RD	1
S31	i001	RC	0
S31	i002	UC	1
S31	i003	UD	1
S31	i004	UC	1
S31	i005	UC	1
S31	i006	UD	1
S31	i007	UC	1
S31	i008	RC	0
S31	i009	RD	0
S31	i010	RC	1
S31	i011	UD	1
S31	i012	UC	1
S31	i013	RC	1
S31	i014	RD	1
S31	i015	UD	1
S31	i016	UC	1
S31	i017	UD	1
S31	i018	UC	1
S31	i019	UC	1
S31	i020	RC	1
S31	i021	UD	1
S31	i022	RC	1
S31	i023	UC	1
S31	i024	RD	1
S31	i025	RC	1
S31	i026	UC	1
S31	i027	UC	1
S31	i028	RC	1
S31	i029	UD	1
S31	i030	RD	1
S31	i031	UC	1
S31	i032	UC	1
S31	i033	RC	1
S31	i034	RD	1
S31	i035	RD	1
S31	i036	RD	1
S31	i037	RD	1
S31	i038	RD	1
S31	i039	RD	1
S31	i040	UD	1
S31	i041	RC	1
S31	i042	UD	1
S31	i043	UD	1
S31	i044	RD	1
S31	i045	RC	1
S31	i046	RD	1
S31	i047	UC	1
S31	i048	UD	1
S31	i049	RD	1
S31	i050	RD	1
S31	i051	UD	1
S31	i052	UD	0
S31	i053	RD	1
S31	i054	RC	1
S31	i055	RC	1
S31	i056	RD	1
S31	i057	UC	1
S31	i058	UD	1
S31	i059	UD	1
S31	i060	RD	1
S31	i061	RD	1
S31	i062	RC	1
S31	i063	UD	0
S31	i064	RD	1
S31	i065	UC	1
S31	i066	RC	1
S31	i067	UD	1
S31	i068	UC	1
S31	i069	UD	1
S31	i070	UC	1
S31	i071	UD	0
S31	i072	RC	0
S31	i073	UC	1
S31	i074	UD	1
S31	i075	UD	1
S31	i076	UD	1
S31	i077	UC	1
S31	i078	RC	1
S31	i079	UD	1
S31	i080	UC	1
S31	i081	UD	0
S31	i082	UD	1
S31	i083	RD	1
S31	i084	RC	1
S31	i085	UD	1
S31	i086	RC	1
S31	i087	UD	1
S31	i088	UD	1
S31	i089	RD	1
S31	i090	UC	1
S31	i091	RD	1
S31	i092	UC	0
S31	i093	RC	1
S31	i094	RD	0
S31	i095	UC	1
S31	i096	RC	1
S31	i097	RC	1
S31	i098	RD	1
S31	i099	RD	1
S31	i100	RD	1
S31	i101	RC	1
S31	i102	UC	1
S31	i103	UC	1
S31	i104	UC	1
S31	i105	UC	1
S31	i106	RD	1
S31	i107	RC	1
S31	i108	RC	1
S31	i109	RC	1
S31	i110	UC	1
S31	i111	UD	1
S31	i112	RC	1
S31	i113	RC	1
S31	i114	RC	0
S31	i115	RD	0
S31	i116	RD	1
S31	i117	RC	1
S31	i118	RD	1
S31	i119	UD	1
S31	i120	UC	1
S32	i001	UD	1
S32	i002	RC	1
S32	i003	RD	1
S32	i004	RC	1
S32	i005	RC	1
S32	i006	RD	1
S32	i007	RC	1
S32	i008	UD	1
S32	i009	UC	1
S32	i010	UD	1
S32	i011	RD	1
S32	i012	RC	1
S32	i013	UD	1
S32	i014	UC	1
S32	i015	RD	1
S32	i016	RC	1
S32	i017	RD	1
S32	i018	RC	1
S32	i019	RC	1
S32	i020	UD	1
S32	i021	RD	1
S32	i022	UD	1
S32	i023	RC	1
S32	i024	UC	1
S32	i025	UD	1
S32	i026	RC	1
S32	i027	RC	1
S32	i028	UD	1
S32	i029	RD	1
S32	i030	UC	1
S32	i031	RC	1
S32	i032	RC	1
S32	i033	UD	1
S32	i034	UC	1
S32	i035	UC	1
S32	i036	UC	1
S32	i037	UC	1
S32	i038	UC	1
S32	i039	UC	1
S32	i040	RD	1
S32	i041	UD	0
S32	i042	RD	1
S32	i043	RD	1
S32	i044	UC	1
S32	i045	UD	1
S32	i046	UC	1
S32	i047	RC	1
S32	i048	RD	1
S32	i049	UC	1
S32	i050	UC	1
S32	i051	RD	1
S32	i052	RD	1
S32	i053	UC	1
S32	i054	UD	1
S32	i055	UD	1
S32	i056	UC	1
S32	i057	RC	1
S32	i058	RD	1
S32	i059	RD	1
S32	i060	UC	1
S32	i061	UC	1
S32	i062	UD	1
S32	i063	RD	1
S32	i064	UC	1
S32	i065	RC	1
S32	i066	UD	1
S32	i067	RD	1
S32	i068	RC	1
S32	i069	RD	1
S32	i070	RC	1
S32	i071	RD	0
S32	i072	UD	1
S32	i073	RC	1
S32	i074	RD	1
S32	i075	RD	1
S32	i076	RD	1
S32	i077	RC	1
S32	i078	UD	1
S32	i079	RD	1
S32	i080	RC	1
S32	i081	RD	1
S32	i082	RD	1
S32	i083	UC	1
S32	i084	UD	1
S32	i085	RD	1
