S CC TrialNum Contrast TargetType PrimeRelation PrimeShown TargetShown RT score
S1 cc1 478 Degraded HF Rel rude MEAN 651 C
S1 cc1 479 Clear LF Rel pardon FORGIVE 401 E
S1 cc1 480 Degraded LF Unr missile THIEF 487 C
S2 cc2 1 Degraded NW Unr trash FONGE 1217 C
S2 cc2 2 Degraded NW Unr ghost WOATER 752 C
S2 cc2 3 Degraded HF Rel rooster MORNING 802 C
S2 cc2 4 Degraded NW Unr pool JASHES 768 C
S2 cc2 5 Clear NW Unr perfume MEROT 705 C
S2 cc2 6 Degraded NW Unr alive GOORCH 596 C
S2 cc2 7 Clear NW Unr munch NOOPS 747 C
S2 cc2 8 Degraded HF Rel novel READ 524 C
S2 cc2 9 Clear LF Unr squeak COAT 694 C
S2 cc2 10 Degraded NW Unr icing CONTRANAIM 666 C
S2 cc2 11 Clear NW Unr palm GACKEL 1086 C
S2 cc2 12 Clear NW Unr stud JACE 978 E
S2 cc2 13 Clear LF Unr awkward SHOWER 754 C
S2 cc2 14 Clear NW Unr site RISHED 979 C
S2 cc2 15 Clear NW Unr whiskey FASHIN 746 C
S2 cc2 16 Degraded HF Unr bench GRASS 1100 C
S2 cc2 17 Degraded LF Rel sword BLADE 623 C
S2 cc2 18 Degraded NW Unr cement BUCT 901 C
S2 cc2 19 Degraded NW Unr lose TRANSVAME 705 C
S2 cc2 20 Degraded NW Unr stand HITY 692 C
S2 cc2 21 Degraded LF Unr bunch JAIL 648 C
S2 cc2 22 Clear LF Rel rise SHINE 924 C
S2 cc2 23 Clear HF Unr hose HOLD 631 C
S2 cc2 24 Clear NW Unr calm PLOGED 669 C
S2 cc2 25 Degraded NW Unr lump VARED 737 C
S2 cc2 26 Clear NW Unr lonely TODELL 787 C
S2 cc2 27 Clear NW Unr dislike TORM 755 C
S2 cc2 28 Clear HF Rel glove HAND 661 C
S2 cc2 29 Degraded NW Unr where NENTS 744 C
S2 cc2 30 Clear HF Unr plow PLANT 714 C
S2 cc2 31 Clear HF Unr journal HAIR 589 C
S2 cc2 32 Clear NW Unr tooth MUELED 773 C
S2 cc2 33 Clear HF Unr parent HAVE 692 C
S2 cc2 34 Degraded HF Unr society OPEN 697 C
S2 cc2 35 Degraded NW Unr brush NOAL 828 C
S2 cc2 36 Degraded NW Unr closet LOMED 729 C
S2 cc2 37 Degraded LF Unr send GARBAGE 715 C
S2 cc2 38 Clear HF Unr fair POLICE 670 C
S2 cc2 39 Clear NW Unr worth VAKER 643 C
S2 cc2 40 Degraded LF Rel waves OCEAN 632 C
S2 cc2 41 Degraded HF Unr slap STONE 686 E
S2 cc2 42 Degraded NW Unr gentle UNKOOM 826 C
S2 cc2 43 Clear LF Rel mussel OYSTER 840 C
S2 cc2 44 Degraded LF Unr tarnish GUILTY 694 C
S2 cc2 45 Clear LF Rel monarch RULER 714 C
S2 cc2 46 Clear HF Rel tractor PULL 621 C
S2 cc2 47 Degraded NW Unr tall FOOR 1011 C
S2 cc2 48 Degraded LF Rel referee SOCCER 826 C
S2 cc2 49 Degraded HF Unr some FIGURE 869 C
S2 cc2 50 Degraded HF Rel design MAKE 689 C
S2 cc2 51 Degraded HF Rel problem ANSWER 597 C
S2 cc2 52 Clear NW Unr funny HIFT 749 C
S2 cc2 53 Clear NW Unr finish UNCHIM 718 C
S2 cc2 54 Degraded HF Unr pity STUDY 608 C
S2 cc2 55 Degraded HF Unr length LIKE 663 C
S2 cc2 56 Degraded LF Rel walrus TUSK 716 E
S2 cc2 57 Degraded NW Unr risk DIPER 1462 C
S2 cc2 58 Clear HF Rel decide KNOW 698 C
S2 cc2 59 Clear LF Rel wedding BELL 574 C
S2 cc2 60 Degraded HF Unr must FATHER 646 C
S2 cc2 61 Clear LF Unr skip STICK 1291 C
S2 cc2 62 Degraded HF Rel lips MOUTH 662 C
S2 cc2 63 Clear LF Rel prank JOKE 1882 C
S2 cc2 64 Degraded NW Unr rhythm FAFT 1087 C
S2 cc2 65 Clear NW Unr brain GORT 771 C
S2 cc2 66 Degraded LF Unr mule GOAL 1044 C
S2 cc2 67 Clear LF Unr pardon SMART 632 C
S2 cc2 68 Degraded NW Unr plain DANDEL 766 C
S2 cc2 69 Degraded LF Unr pigeon SLIMY 1039 E
S2 cc2 70 Clear HF Rel routine SAME 925 C
S2 cc2 71 Degraded NW Unr used ANTIPOLD 1047 C
S2 cc2 72 Degraded HF Unr brave DONE 588 C
S2 cc2 73 Degraded NW Unr sharp VABY 691 C
S2 cc2 74 Degraded HF Rel century YEAR 839 C
S2 cc2 75 Clear LF Unr snail BIRD 773 C
S2 cc2 76 Clear HF Rel scalp HEAD 757 C
S2 cc2 77 Clear HF Rel loop CIRCLE 917 C
S2 cc2 78 Degraded NW Unr skirt REBINT 992 C
S2 cc2 79 Degraded LF Rel captive HOSTAGE 856 C
S2 cc2 80 Degraded LF Unr fury LOUD 1076 C
S2 cc2 81 Degraded NW Unr shiver NIFTS 792 C
S2 cc2 82 Clear NW Unr coke SELP 936 C
S2 cc2 83 Clear LF Rel physics MATH 561 C
S2 cc2 84 Degraded LF Rel cliff HANGER 713 C
S2 cc2 85 Clear HF Unr ideal BLACK 1036 C
S2 cc2 86 Degraded LF Rel throne KING 498 C
S2 cc2 87 Clear LF Unr daring HURT 541 C
S2 cc2 88 Degraded NW Unr value PREHOIN 966 C
S2 cc2 89 Degraded NW Unr heel PAIME 863 C
S2 cc2 90 Clear NW Unr quiet TERE 715 C
S2 cc2 91 Degraded NW Unr pain LIPER 766 C
S2 cc2 92 Clear HF Unr examine SORRY 607 C
S2 cc2 93 Degraded HF Unr logic SECOND 822 C
S2 cc2 94 Clear NW Unr ceiling HILK 931 C
S2 cc2 95 Clear NW Unr avenue POSTSIRM 1054 C
S2 cc2 96 Clear NW Unr sail WIET 691 C
S2 cc2 97 Degraded NW Unr doctor FRIMER 872 C
S2 cc2 98 Degraded HF Unr pause FINAL 580 C
S2 cc2 99 Degraded LF Rel seal STAMP 972 C
S2 cc2 100 Degraded LF Unr uniform SODA 693 C
S2 cc2 101 Degraded NW Unr place VELLS 761 C
S2 cc2 102 Degraded LF Unr carrots JACKET 600 C
S2 cc2 103 Degraded LF Rel outlaw COWBOY 687 C
S2 cc2 104 Degraded NW Unr stain SACE 852 C
S2 cc2 105 Clear NW Unr strange NONWAIM 752 C
S2 cc2 106 Clear NW Unr sugar MAND 801 C
S2 cc2 107 Degraded NW Unr saltine PROGOLLS 833 C
S2 cc2 108 Degraded HF Rel nails FINGER 639 C
S2 cc2 109 Degraded HF Unr serial COST 1188 C
S2 cc2 110 Degraded NW Unr moon GAFT 773 C
S2 cc2 111 Degraded NW Unr rock NAIN 774 C
S2 cc2 112 Degraded LF Unr croak SPORT 757 C
S2 cc2 113 Clear HF Unr through STRONG 663 C
S2 cc2 114 Clear NW Unr boots DERON 748 C
S2 cc2 115 Clear LF Rel ritual HABIT 653 C
S2 cc2 116 Degraded NW Unr shape ABLERM 705 C
S2 cc2 117 Clear LF Unr quail FRIGHT 725 C
S2 cc2 118 Clear LF Rel burst BALLOON 552 C
S2 cc2 119 Clear NW Unr square REMOLKS 721 C
S2 cc2 120 Degraded NW Unr middle SUBRUCT 883 C
S2 cc2 121 Clear HF Rel vanish GONE 543 C
S2 cc2 122 Degraded NW Unr saber FOOMS 681 C
S2 cc2 123 Clear LF Unr team FROG 541 C
S2 cc2 124 Degraded NW Unr launch HORME 742 C
S2 cc2 125 Clear NW Unr pond BAGES 760 C
S2 cc2 126 Clear NW Unr liver GIPER 890 C
S2 cc2 127 Degraded NW Unr live DEFITY 869 C
S2 cc2 128 Clear NW Unr sleep DORTER 818 C
S2 cc2 129 Degraded LF Unr towel WEIRD 833 C
S2 cc2 130 Clear HF Rel reality LIFE 559 C
S2 cc2 131 Degraded NW Unr ease EXVAIM 647 C
S2 cc2 132 Degraded NW Unr bacon ROFT 829 C
S2 cc2 133 Clear HF Unr fact MANY 539 C
S2 cc2 134 Degraded NW Unr blouse DEST 774 C
S2 cc2 135 Clear NW Unr casket DISWOUL 1077 C
S2 cc2 136 Degraded NW Unr alike BURFED 809 C
S2 cc2 137 Clear NW Unr drug VELP 680 C
S2 cc2 138 Degraded LF Rel scar UGLY 555 C
S2 cc2 139 Clear LF Unr buckle CORN 613 C
S2 cc2 140 Clear NW Unr full MESTED 651 C
S2 cc2 141 Clear NW Unr skinny JOAD 897 C
S2 cc2 142 Degraded HF Unr complex PEACE 844 C
S2 cc2 143 Clear HF Rel mare HORSE 489 C
S2 cc2 144 Degraded NW Unr boat VIRMER 613 C
S2 cc2 145 Degraded HF Rel guest FRIEND 684 C
S2 cc2 146 Degraded NW Unr judge DIATHED 719 C
S2 cc2 147 Clear NW Unr desert REJATHED 642 C
S2 cc2 148 Degraded LF Rel panther TIGER 583 C
S2 cc2 149 Degraded NW Unr desire KOOF 607 C
S2 cc2 150 Degraded LF Unr rail SIGN 597 C
S2 cc2 151 Clear NW Unr excuse DOMP 652 C
S2 cc2 152 Clear NW Unr brandy TRANSHORD 1362 C
S2 cc2 153 Degraded LF Rel attack DEFEND 1546 C
S2 cc2 154 Clear HF Unr mayor IDEA 668 C
S2 cc2 155 Clear NW Unr phase VADES 704 C
S2 cc2 156 Clear HF Unr outcome STOP 691 C
S2 cc2 157 Clear NW Unr dull ENSUCT 695 C
S2 cc2 158 Clear NW Unr toad WINT 650 C
S2 cc2 159 Clear LF Rel flannel SHIRT 527 C
S2 cc2 160 Degraded HF Rel yawn TIRED 616 C
S2 cc2 161 Clear NW Unr chair UNSOADER 1279 C
S2 cc2 162 Degraded NW Unr turtle DISMONG 732 C
S2 cc2 163 Clear NW Unr early UNJEED 685 C
S2 cc2 164 Degraded HF Rel cuddle BEAR 945 C
S2 cc2 165 Degraded NW Unr stub TILKER 1547 C
S2 cc2 166 Clear LF Rel mask HIDE 668 C
S2 cc2 167 Degraded NW Unr soar GIAL 592 C
S2 cc2 168 Clear NW Unr violet ABDESS 823 C
S2 cc2 169 Clear NW Unr wasted WEERD 645 C
S2 cc2 170 Clear HF Rel spirit SCHOOL 522 C
S2 cc2 171 Degraded NW Unr fishing TELD 740 C
S2 cc2 172 Clear HF Rel package PRESENT 646 C
S2 cc2 173 Clear HF Unr handle WINE 540 C
S2 cc2 174 Degraded NW Unr fill PORM 948 C
S2 cc2 175 Degraded NW Unr beach VARD 766 C
S2 cc2 176 Clear NW Unr husk DEAT 703 C
S2 cc2 177 Clear HF Rel since WHEN 562 C
S2 cc2 178 Degraded LF Unr offend BRAVE 666 C
S2 cc2 179 Clear NW Unr sparrow WERNED 767 C
S2 cc2 180 Degraded LF Rel cobra SNAKE 591 C
S2 cc2 181 Clear LF Rel curse WITCH 503 C
S2 cc2 182 Degraded HF Rel prove SHOW 705 C
S2 cc2 183 Clear NW Unr algebra HISE 677 C
S2 cc2 184 Clear LF Rel spade CARDS 809 E
S2 cc2 185 Clear NW Unr ball DISBAMP 799 C
S2 cc2 186 Degraded NW Unr throat BIRES 798 C
S2 cc2 187 Degraded NW Unr correct FODE 2061 C
S2 cc2 188 Clear HF Unr pour FEMALE 602 C
S2 cc2 189 Clear LF Rel musk SCENT 834 C
S2 cc2 190 Degraded HF Rel broken HEART 992 C
S2 cc2 191 Clear HF Rel core CENTER 854 C
S2 cc2 192 Clear LF Rel foam RUBBER 884 C
S2 cc2 193 Clear NW Unr sweet PORDLY 729 C
S2 cc2 194 Degraded HF Unr bush FLOOR 570 C
S2 cc2 195 Degraded NW Unr game OVERJAGE 995 C
S2 cc2 196 Degraded NW Unr house GOUPER 1083 C
S2 cc2 197 Clear NW Unr sketch FANTOM 1502 C
S2 cc2 198 Clear HF Rel jeans BLUE 530 C
S2 cc2 199 Degraded NW Unr drink DEHIET 844 C
S2 cc2 200 Degraded HF Unr knock FRONT 650 C
S2 cc2 201 Clear LF Unr juggler CHEAP 590 C
S2 cc2 202 Clear LF Rel grove ORANGE 518 C
S2 cc2 203 Degraded LF Unr omelet GLORY 1025 C
S2 cc2 204 Clear NW Unr artery VACER 967 C
S2 cc2 205 Clear NW Unr receive TRIVEEF 816 C
S2 cc2 206 Clear LF Rel force PUSH 687 C
S2 cc2 207 Clear HF Rel meaning REASON 675 C
S2 cc2 208 Degraded LF Rel stake VAMPIRE 646 C
S2 cc2 209 Clear NW Unr solid HERME 684 C
S2 cc2 210 Degraded NW Unr harsh OVERWEEF 928 C
S2 cc2 211 Degraded NW Unr giggle JAINS 906 C
S2 cc2 212 Degraded HF Rel simple MIND 756 C
S2 cc2 213 Clear NW Unr crowd HADER 677 C
S2 cc2 214 Clear HF Unr moment THINK 522 C
S2 cc2 215 Degraded NW Unr dead LORKED 660 C
S2 cc2 216 Clear LF Unr shame PRIEST 904 C
S2 cc2 217 Degraded HF Rel tank ARMY 723 C
S2 cc2 218 Degraded LF Rel foolish DUMB 566 C
S2 cc2 219 Clear LF Rel missile ROCKET 558 C
S2 cc2 220 Clear HF Rel stair CASE 695 C
S2 cc2 221 Clear NW Unr chance FARPER 714 C
S2 cc2 222 Clear HF Unr marble GARDEN 557 C
S2 cc2 223 Degraded LF Rel tuna FISH 693 C
S2 cc2 224 Clear LF Unr noisy ANGER 696 C
S2 cc2 225 Clear NW Unr cape EXMIRD 587 C
S2 cc2 226 Clear HF Rel cigar SMOKE 1059 C
S2 cc2 227 Degraded NW Unr worst NAKE 855 C
S2 cc2 228 Degraded NW Unr aunt BLIDE 805 C
S2 cc2 229 Degraded HF Rel gloves HANDS 532 C
S2 cc2 230 Clear HF Unr brawl WHITE 974 C
S2 cc2 231 Clear HF Unr free NUMBER 758 C
S2 cc2 232 Degraded NW Unr prison TEAPS 743 C
S2 cc2 233 Degraded HF Unr stem FIELD 744 C
S2 cc2 234 Degraded NW Unr penny POAL 952 C
S2 cc2 235 Degraded LF Unr hawk HUNGER 546 C
S2 cc2 236 Degraded HF Unr squad RIDE 588 C
S2 cc2 237 Degraded NW Unr stream BIST 740 C
S2 cc2 238 Clear NW Unr cash VOLKEL 1188 C
S2 cc2 239 Clear NW Unr minute RERN 804 C
S2 cc2 240 Degraded NW Unr thirst ABNORD 660 C
S2 cc2 241 Clear NW Unr boring TICED 655 C
S2 cc2 242 Clear NW Unr sheep PURD 1540 C
S2 cc2 243 Clear NW Unr spank GOIL 694 C
S2 cc2 244 Degraded NW Unr cure WELME 681 C
S2 cc2 245 Clear LF Unr subtle STICKY 572 C
S2 cc2 246 Degraded LF Unr yarn WASH 741 C
S2 cc2 247 Clear NW Unr east NACE 631 C
S2 cc2 248 Degraded LF Rel prime RIBS 860 C
S2 cc2 249 Degraded NW Unr find HEAN 713 C
S2 cc2 250 Clear NW Unr helium INTERVESS 1340 C
S2 cc2 251 Degraded LF Unr paste HINT 693 C
S2 cc2 252 Degraded LF Rel scallop SEAFOOD 711 C
S2 cc2 253 Degraded NW Unr magic SUBDOOP 810 C
S2 cc2 254 Clear NW Unr neck FELD 2216 C
S2 cc2 255 Clear LF Rel thaw MELT 928 C
S2 cc2 256 Clear LF Rel anxiety NERVOUS 650 C
S2 cc2 257 Clear LF Unr symbol TRAIN 847 C
S2 cc2 258 Degraded LF Rel robbery THIEF 636 C
S2 cc2 259 Degraded NW Unr cracker VIRED 690 C
S2 cc2 260 Clear LF Unr barrel PANTS 1061 C
S2 cc2 261 Degraded NW Unr shake ANTIVORM 634 C
S2 cc2 262 Clear LF Rel fragile BREAK 576 C
S2 cc2 263 Clear HF Rel costume PARTY 519 C
S2 cc2 264 Clear NW Unr hoop TASHED 658 C
S2 cc2 265 Clear NW Unr neat DURFER 742 C
S2 cc2 266 Clear NW Unr horror HISHES 999 C
S2 cc2 267 Degraded NW Unr college NERM 687 C
S2 cc2 268 Clear LF Rel spider INSECT 659 C
S2 cc2 269 Degraded NW Unr sight JIOT 711 C
S2 cc2 270 Clear NW Unr beer LURB 586 C
S2 cc2 271 Clear NW Unr mammal SORN 690 C
S2 cc2 272 Degraded HF Unr rude MORE 774 C
S2 cc2 273 Clear NW Unr drunk STAPEL 838 E
S2 cc2 274 Clear HF Unr choice SPACE 939 C
S2 cc2 275 Degraded NW Unr spice RAIM 790 C
S2 cc2 276 Degraded NW Unr worn NEEK 981 C
S2 cc2 277 Degraded HF Unr strand WRITE 669 C
S2 cc2 278 Clear LF Rel orchid FLOWER 674 C
S2 cc2 279 Clear LF Rel liar CHEAT 1030 C
S2 cc2 280 Degraded LF Rel graft SKIN 860 C
S2 cc2 281 Clear NW Unr nest REJONG 793 C
S2 cc2 282 Clear NW Unr star NADER 1577 C
S2 cc2 283 Degraded NW Unr area GASER 922 C
S2 cc2 284 Degraded NW Unr explode MEERS 693 C
S2 cc2 285 Clear LF Unr polite ROUND 889 C
S2 cc2 286 Degraded LF Unr trench MOUSE 740 C
S2 cc2 287 Degraded LF Unr robe CANDY 806 C
S2 cc2 288 Clear LF Rel melody TUNE 662 C
S2 cc2 289 Degraded NW Unr garlic TOOMS 1652 C
S2 cc2 290 Clear NW Unr piece SUBVURD 690 C
S2 cc2 291 Degraded LF Rel sailor NAVY 805 C
S2 cc2 292 Degraded NW Unr plate AJURD 709 C
S2 cc2 293 Clear NW Unr proper DEBIRT 870 C
S2 cc2 294 Clear LF Unr dungeon BANANA 723 C
S2 cc2 295 Clear NW Unr whip BERE 645 C
S2 cc2 296 Clear LF Unr plead SILVER 619 C
S2 cc2 297 Degraded HF Unr storage PICK 721 C
S2 cc2 298 Clear HF Unr report SOUND 547 C
S2 cc2 299 Degraded NW Unr kill VIRD 652 C
S2 cc2 300 Clear NW Unr measure PRENITY 1185 C
S2 cc2 301 Clear NW Unr green BIETER 674 C
S2 cc2 302 Clear HF Rel steam ENGINE 774 C
S2 cc2 303 Degraded NW Unr ivory PIDER 854 C
S2 cc2 304 Degraded HF Unr blaze SPOT 834 C
S2 cc2 305 Clear HF Rel bring TAKE 544 C
S2 cc2 306 Clear HF Unr justice HARD 538 C
S2 cc2 307 Clear HF Unr mark FIRE 564 C
S2 cc2 308 Degraded NW Unr death HESTEL 668 C
S2 cc2 309 Degraded NW Unr tale BRIPED 1008 C
S2 cc2 310 Clear NW Unr kitten SARPS 791 C
S2 cc2 311 Clear NW Unr virtue WOINS 822 C
S2 cc2 312 Clear NW Unr trace MIPER 1172 C
S2 cc2 313 Clear LF Rel ounce PINT 597 E
S2 cc2 314 Clear NW Unr stage DOAF 772 C
S2 cc2 315 Clear HF Unr beam HOTEL 532 C
S2 cc2 316 Clear NW Unr robber DERD 607 C
S2 cc2 317 Degraded HF Rel dock BOAT 1093 C
S2 cc2 318 Clear HF Rel wager GAMBLE 744 C
S2 cc2 319 Degraded LF Unr monk GUILT 985 C
S2 cc2 320 Degraded HF Rel counsel HELP 818 C
S2 cc2 321 Degraded LF Unr toaster SAND 879 C
S2 cc2 322 Degraded NW Unr shelter CATHE 764 C
S2 cc2 323 Clear NW Unr hate FRID 877 C
S2 cc2 324 Degraded NW Unr fangs ROOR 824 C
S2 cc2 325 Clear NW Unr peel NAFTS 630 C
S2 cc2 326 Clear NW Unr rabbit FLEEPED 620 C
S2 cc2 327 Clear HF Rel compass POINT 579 C
S2 cc2 328 Clear HF Rel term WORD 602 C
S2 cc2 329 Clear NW Unr baby GIREN 625 C
S2 cc2 330 Degraded HF Unr voice TELL 615 C
S2 cc2 331 Clear LF Unr vest BUNNY 590 C
S2 cc2 332 Degraded NW Unr frame FARDED 821 C
S2 cc2 333 Degraded NW Unr write GINED 755 C
S2 cc2 334 Clear NW Unr dark GAKER 597 C
S2 cc2 335 Clear NW Unr tire RESATH 1260 C
S2 cc2 336 Degraded NW Unr golf PROMELP 1000 C
S2 cc2 337 Clear HF Rel piano PLAY 841 C
S2 cc2 338 Degraded NW Unr danger CRIG 727 C
S2 cc2 339 Clear NW Unr muffin VEEP 617 C
S2 cc2 340 Degraded NW Unr protect MIAL 639 C
S2 cc2 341 Clear NW Unr grizzly PRALE 709 C
S2 cc2 342 Clear HF Unr town HOME 520 C
S2 cc2 343 Clear HF Unr nephew VISION 626 C
S2 cc2 344 Clear NW Unr racket BAVE 567 E
S2 cc2 345 Degraded NW Unr seek VORD 776 C
S2 cc2 346 Degraded NW Unr spook INTHID 632 C
S2 cc2 347 Clear LF Unr straw NURSE 669 C
S2 cc2 348 Clear HF Unr appeal LONG 722 C
S2 cc2 349 Degraded HF Unr domain COUNTRY 901 C
S2 cc2 350 Clear LF Unr destiny DONKEY 815 C
S2 cc2 351 Clear LF Unr fray SWIM 590 C
S2 cc2 352 Degraded HF Rel frost COLD 646 C
S2 cc2 353 Clear LF Rel warmth HEAT 524 C
S2 cc2 354 Degraded LF Rel haunt SCARE 709 C
S2 cc2 355 Degraded NW Unr bomb HOLKS 808 C
S2 cc2 356 Clear LF Unr mints BATH 696 C
S2 cc2 357 Degraded NW Unr step PAFTER 652 C
S2 cc2 358 Degraded NW Unr movie WOILY 720 C
S2 cc2 359 Degraded LF Unr drum JUMP 691 C
S2 cc2 360 Clear LF Unr famine EAGLE 839 C
S2 cc2 361 Degraded LF Rel latch LOCK 581 C
S2 cc2 362 Degraded NW Unr corpse BOULER 844 C
S2 cc2 363 Degraded HF Rel brief SHORT 602 C
S2 cc2 364 Clear LF Rel pound PUPPY 642 C
S2 cc2 365 Degraded LF Unr hail SOUR 616 C
S2 cc2 366 Degraded NW Unr flask SEMINART 749 C
S2 cc2 367 Clear HF Rel smash DESTROY 495 C
S2 cc2 368 Degraded NW Unr bicycle FANDER 683 C
S2 cc2 369 Clear NW Unr sing NAMPED 718 C
S2 cc2 370 Clear NW Unr span NIRT 641 C
S2 cc2 371 Degraded LF Rel stomach ACHE 599 C
S2 cc2 372 Degraded LF Unr stingy VEIN 878 C
S2 cc2 373 Degraded NW Unr choose INTERMIET 953 C
S2 cc2 374 Clear HF Unr granite FACE 643 C
S2 cc2 375 Degraded HF Rel shadow DARK 680 C
S2 cc2 376 Clear NW Unr slither SOOFS 1068 E
S2 cc2 377 Degraded NW Unr clue HOMPS 760 C
S2 cc2 378 Degraded LF Unr scary DUCK 729 C
S2 cc2 379 Degraded LF Unr seam MONKEY 715 C
S2 cc2 380 Degraded LF Unr snorkel TEAR 605 C
S2 cc2 381 Clear NW Unr push BIAL 868 C
S2 cc2 382 Degraded NW Unr fingers FOKEL 865 C
S2 cc2 383 Clear NW Unr fear HOAFER 813 C
S2 cc2 384 Clear NW Unr child GLIPS 620 C
S2 cc2 385 Clear NW Unr eternal PREPERN 652 C
S2 cc2 386 Degraded NW Unr person VIND 626 C
S2 cc2 387 Degraded LF Rel thimble THREAD 647 C
S2 cc2 388 Clear NW Unr bourbon GLIDEL 588 C
S2 cc2 389 Clear HF Unr gate PEOPLE 484 C
S2 cc2 390 Degraded LF Unr oval NICE 688 C
S2 cc2 391 Clear NW Unr rose FLIMER 547 C
S2 cc2 392 Clear NW Unr chalk DOLFIN 876 C
S2 cc2 393 Clear NW Unr abuse CAID 729 C
S2 cc2 394 Degraded LF Rel pear FRUIT 634 C
S2 cc2 395 Clear NW Unr clam GLIM 640 C
S2 cc2 396 Clear LF Rel plum PURPLE 501 C
S2 cc2 397 Clear LF Unr dump MAIL 673 C
S2 cc2 398 Degraded NW Unr quart TRANSVEEM 692 C
S2 cc2 399 Degraded NW Unr song VEATH 712 C
S2 cc2 400 Degraded NW Unr biscuit TORD 618 C
S2 cc2 401 Degraded NW Unr kind GLEDER 625 C
S2 cc2 402 Degraded HF Unr cork CARE 662 E
S2 cc2 403 Degraded LF Rel gain WEIGHT 1651 C
S2 cc2 404 Degraded HF Rel private ALONE 689 C
S2 cc2 405 Clear LF Unr pickle STORM 484 C
S2 cc2 406 Clear NW Unr price DATHE 591 C
S2 cc2 407 Clear LF Rel prune JUICE 551 C
S2 cc2 408 Clear NW Unr village SAMP 768 C
S2 cc2 409 Degraded NW Unr part DIAKOME 720 C
S2 cc2 410 Degraded HF Unr theory CITY 771 C
S2 cc2 411 Clear LF Unr grain OVEN 612 C
S2 cc2 412 Degraded HF Rel gravity EARTH 810 C
S2 cc2 413 Degraded HF Rel pilot PLANE 568 C
S2 cc2 414 Degraded HF Unr bleach FIGHT 785 C
S2 cc2 415 Clear NW Unr singer PROWAMP 721 C
S2 cc2 416 Clear NW Unr poise UNGURB 1491 C
S2 cc2 417 Degraded HF Rel scout GIRL 759 C
S2 cc2 418 Clear NW Unr bitter CORTED 904 C
S2 cc2 419 Clear HF Unr much MEAN 738 C
S2 cc2 420 Degraded NW Unr punish UNHURF 901 C
S2 cc2 421 Degraded NW Unr foot DORNER 1552 C
S2 cc2 422 Clear LF Rel impact CRASH 641 C
S2 cc2 423 Degraded HF Unr gray BEST 1238 C
S2 cc2 424 Degraded LF Rel stale BREAD 580 C
S2 cc2 425 Clear HF Rel guide LEAD 956 C
S2 cc2 426 Clear HF Unr side DOOR 501 C
S2 cc2 427 Degraded LF Rel reel POLE 800 C
S2 cc2 428 Clear HF Rel vary CHANGE 544 C
S2 cc2 429 Clear NW Unr exam SARTED 1353 C
S2 cc2 430 Clear NW Unr coral TIET 882 C
S2 cc2 431 Degraded NW Unr knob REET 782 C
S2 cc2 432 Clear LF Unr rinse WOOL 719 C
S2 cc2 433 Clear NW Unr last DIATOOF 1136 C
S2 cc2 434 Degraded NW Unr human GRUMS 850 C
S2 cc2 435 Clear NW Unr stove UNBERM 672 C
S2 cc2 436 Degraded HF Rel south WEST 995 C
S2 cc2 437 Degraded LF Unr barrier GLUE 587 C
S2 cc2 438 Degraded HF Unr gender LIQUID 851 C
S2 cc2 439 Clear HF Rel exhale BREATH 593 C
S2 cc2 440 Degraded NW Unr lobster HICE 776 C
S2 cc2 441 Clear NW Unr onion POAT 696 C
S2 cc2 442 Degraded HF Rel hike WALK 668 C
S2 cc2 443 Degraded NW Unr apology PIMEL 689 C
S2 cc2 444 Degraded NW Unr clove JAMPER 692 C
S2 cc2 445 Degraded NW Unr gift PAME 600 C
S2 cc2 446 Clear NW Unr lion NEEPS 847 C
S2 cc2 447 Degraded HF Unr retain WATER 557 C
S2 cc2 448 Degraded HF Rel late NIGHT 661 C
S2 cc2 449 Clear LF Unr stuck REEF 634 C
S2 cc2 450 Degraded HF Rel donor GIVE 625 C
S2 cc2 451 Degraded NW Unr learn PARN 807 C
S2 cc2 452 Degraded NW Unr drawing KENTED 918 C
S2 cc2 453 Clear LF Unr hope EGGS 832 C
S2 cc2 454 Clear HF Rel pack BACK 510 C
S2 cc2 455 Clear NW Unr weak OVERTAGE 696 C
S2 cc2 456 Degraded LF Unr crops SHOE 556 C
S2 cc2 457 Clear NW Unr razor NIDE 517 E
S2 cc2 458 Degraded NW Unr inhale VACK 823 C
S2 cc2 459 Degraded LF Rel crumb CAKE 693 C
S2 cc2 460 Degraded HF Rel alley STREET 1353 C
S2 cc2 461 Clear HF Rel just RIGHT 707 C
S2 cc2 462 Degraded NW Unr future REGEEP 916 C
S2 cc2 463 Degraded HF Rel stiff BOARD 1039 C
S2 cc2 464 Degraded HF Unr lodge LIGHT 582 C
S2 cc2 465 Clear NW Unr watch UNFERO 973 C
S2 cc2 466 Clear NW Unr jacket GROPEL 613 C
S2 cc2 467 Degraded NW Unr liberty TRUDE 796 C
S2 cc2 468 Clear NW Unr atom KOOPER 603 C
S2 cc2 469 Clear NW Unr cough GEENER 530 C
S2 cc2 470 Degraded HF Unr mirage UNCLE 588 C
S2 cc2 471 Degraded NW Unr past PROLEEL 772 C
S2 cc2 472 Clear NW Unr male BOAFE 533 C
S2 cc2 473 Clear NW Unr motor ENJOLK 606 C
S2 cc2 474 Degraded NW Unr wallet FRAGER 693 C
S2 cc2 475 Degraded NW Unr dress MUCTS 729 C
S2 cc2 476 Clear NW Unr alcohol OVERBLAPS 1130 C
S2 cc2 477 Degraded NW Unr time ROLK 908 C
